Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Label
2819,91.70795174162643,73.45904818059967,0.9911880042288593,13.522703804818073,53.91047750288359,33.76361012926292,0.23950780067507912,good
3625,38.457692406684515,77.52561802563258,0.3152429000040188,5.22619486744114,82.33376269898147,33.09818670869074,0.6980055913839336,bad
3729,62.9476008215551,54.287905745111985,0.5776636197581523,7.7043384670176565,58.46216880339063,23.28159047457606,0.7379193384155386,good
3604,71.46838570754193,69.24454772231988,0.6858616016062654,45.71448537560531,54.53047902084823,21.060202687726033,0.26009181591456576,good
2597,50.67537411691353,51.254174426686475,0.6801320572681092,34.138240917951336,44.38021557397764,26.166094558986906,0.8996799596720364,good
4060,74.24042093697933,61.5302773181184,0.6051641886535625,17.286827869751306,84.6417148208606,30.331848765417984,0.49771706048103326,good
3693,90.97007007629558,58.898090792091736,0.7992352092945029,12.9736625455036,82.66005771698867,45.85902373089219,0.22856131683273137,good
1795,66.16913897636539,40.61322870863126,0.2844830885741348,18.242003148670143,54.069968660445625,50.63121567793068,0.7878264382624559,good
2051,58.58029557231697,53.224725620137846,0.7530644802469743,10.165861726307604,84.96274100344937,28.435515090401935,0.8109770500150956,good
2643,49.487020784950516,87.82933652894107,0.6577611142897802,47.368980962799846,95.07045298561317,45.48700049145118,0.6753659253989117,bad
4627,61.97376438155131,44.91481546289653,0.906467600615116,40.28927784643701,46.48173744949476,40.50493053955564,0.8681189978822978,bad
2363,41.982620663655624,38.02822417676932,0.8624749951302235,25.807602961064333,53.9581983032065,31.00541860987736,0.7636356748276042,good
4869,45.233389918135174,55.11483729743612,0.38363233521929796,43.92331723018409,85.01564764523893,20.410444888901814,0.8939851635042915,good
2981,57.86717317193566,77.42026415160888,0.3486135924776378,16.225619193195453,56.470400410424695,48.0210719913045,0.49049924363693154,good
2354,15.995720115173526,64.92889378679834,0.9834879914672031,37.27042558124871,77.479838457023,61.13910495591196,0.7728374152894982,good
2663,30.61228518323167,70.85848963429467,0.5745386628237309,43.525962455618455,44.86985346782287,33.57664004862842,0.9997764070861399,bad
2529,58.8564379552068,41.38169089048063,0.9157788675229931,21.054592023047267,67.13214874621232,27.90840979380076,0.7524380777676573,good
3038,48.83753288227984,67.1368915804633,0.24749292140243398,39.085900045282294,84.3454853195772,73.2225646668177,0.20276540221341893,good
4419,39.95342073212359,49.41002369468843,0.6785370233201569,18.278255716893923,81.19083658259515,36.501486349267864,0.5664868501862647,bad
2496,75.74942231283713,80.05820195728606,0.8288741686245276,18.448571086656386,88.90432604054841,33.41675718755989,0.6286130121187251,bad
4302,72.43458466630045,67.75792836064417,0.9526557246278021,9.817573034938373,92.64712759619013,71.42581637659495,0.2567896075642519,good
3237,25.005768399404484,41.93137666651776,0.40360612691532116,24.802612092922942,86.39101007552549,69.02642595000567,0.9666024707602339,good
4296,89.07662038360944,33.87700079064517,0.7524830529316472,37.837035792384,80.29526457633557,46.90078823147802,0.2580217998711547,good
2408,54.58812637635691,32.557992557221965,0.5849317081356572,47.30993625070782,41.90334950896187,49.354331685666466,0.2598021277419005,bad
2400,76.73148200251408,52.284514059008444,0.1545660334598214,32.17086463680933,72.09800040456665,33.064922290041316,0.9236504241770994,good
2306,61.58357643316498,45.95106819925881,0.7209997635780491,43.84109919810825,42.261863494891166,24.69810022877345,0.518684889809504,good
3680,99.7923354331459,68.76540740775047,0.721086902414059,42.012259218060215,88.48406902696135,54.405909521339666,0.1568694513470646,good
3675,77.71628080349404,59.9600300987171,0.9375461243618833,12.800437383887639,59.24347146759746,25.90069529541279,0.6383687499446757,good
1972,73.62824151191131,45.961156680322844,0.5475812015520752,26.861784301068415,73.74576244707526,46.95647281739899,0.641643713769743,good
2768,80.0714745145676,38.954266677010565,0.30722582863946324,10.261559098642616,56.76671843913415,76.42983191078065,0.15805068281790563,bad
2282,22.881518699362267,37.63198576124697,0.14010744110381124,35.69689227027357,86.95000866281762,77.17006335023507,0.9752702460702958,bad
4430,28.409013385251694,81.87962352842506,0.47407796801731517,47.74548507107342,93.19015159851415,34.359937192841514,0.589626968765118,bad
1709,74.26576740012527,44.60867810429203,0.37172503006975166,11.169025613544044,63.91854965278384,57.44680520273926,0.6038161499617878,good
2479,54.45833384177764,69.1026388746581,0.784979475421488,38.02474088611436,91.77534361065935,48.44457584647146,0.568103873052155,good
2434,77.9171762674105,78.64115567917597,0.41884098835694195,33.45071678905374,56.02450044737994,72.54110765516636,0.649658601680158,bad
1648,19.262442766973052,66.84487867108416,0.9541640766833596,31.262226665364487,72.07965538453143,36.2858518565632,0.3378697774963795,good
1317,58.283321633613525,81.57391389881676,0.9660791826890058,22.555410560975265,91.52568579032223,20.22214440994501,0.35851721317735674,good
4748,44.09394090012241,53.54362329170847,0.6588177311959372,20.980924148921567,59.55288055694742,29.753672355884905,0.5602051808165195,good
4296,51.13001973535105,87.3733314389369,0.9357942583133946,7.036213505849954,97.24253590468516,40.971368070163884,0.8260172692872216,bad
4890,64.35620848652613,37.98870025068582,0.784768910063046,14.805891871340606,47.312770106883015,38.94326778622931,0.14487811884476098,good
2257,55.20595127162771,36.128971779452286,0.5921736768776136,5.68295970290721,41.096504183410374,67.48177514737316,0.6430637909982214,bad
1683,58.587457340155304,69.52152877244662,0.26227714188050033,31.163769751190923,94.24812115469143,60.83363996833027,0.8261003282556826,good
1663,53.7721733796047,86.5698684847957,0.512738149162456,9.763395614505898,44.11891996887233,37.973379176893836,0.24122554483350445,good
2998,46.80596593769439,78.53300769817969,0.6047870170263558,44.28587273133722,99.5133517568495,47.4646290299728,0.11352028778250967,good
4898,79.46937825384205,34.585011566283086,0.8775654226615092,28.541435931372437,97.08381171874638,25.733546237500114,0.38144196562731225,good
4445,11.098276508624007,46.76206283608298,0.5332000388820984,36.48604590764188,48.22125460217924,73.88878668920604,0.6293293360566383,good
4743,63.85984310847043,85.81913309026942,0.907907205410161,23.48856913282234,72.25507754155396,76.12548946691206,0.22445485606427296,bad
2631,60.895751259067644,45.18350596804707,0.706914081121122,30.22609140504719,51.09521784802866,78.7882121228563,0.483510133875237,good
2495,74.4561167259657,76.87022542721516,0.22329915674830425,47.419662963498375,65.68931038180719,72.11316984715026,0.5970893476368502,good
4304,63.91264282995938,79.50793175572223,0.9954832323925836,8.723031783065185,43.68550775558996,30.437653261773534,0.6389947852815855,good
4763,84.41189450281705,59.727126207658905,0.5745093946785214,16.427199736566326,53.43547526779537,22.77178899209773,0.3469705489003376,good
2136,96.3167315107625,53.18093459089893,0.45267246676817097,40.09947471097449,61.796367783933974,54.77580364476044,0.46002667238766226,good
2853,40.827183146068904,57.00746594518558,0.6932023880225738,9.443174309719964,66.31885001476329,74.75630161298662,0.8005053061608028,good
2520,30.461588472698832,43.61788166192185,0.19800398258293517,8.404749675684988,98.64977549253359,30.64108169958457,0.9470932247086169,bad
3489,48.12371761784346,83.36345496773066,0.6728847820780189,21.269362943931736,88.47193874103888,20.42257487744851,0.8756922980064316,good
1563,35.91366548281535,57.03717940378547,0.5484124004493457,9.147558131259455,84.24459665871677,68.32976276193466,0.6078551515600887,good
2291,65.34552368373889,82.94756642736598,0.46600666299872484,31.32852989927914,72.22247888451845,24.607741057204038,0.46926352264955196,good
4581,92.06671679586682,36.34160879437645,0.9577180190610093,15.182386286746992,90.3998656362606,44.82236191460183,0.3996609529342764,good
4878,22.52045747287557,89.29651626000788,0.5702857450588479,45.30640834397175,60.359370139342666,60.7332402313271,0.21246090947561624,bad
4457,19.071514271429784,56.596385246617096,0.2972057315229446,40.25750363803655,82.53394676639897,34.207855127370806,0.19589612249450167,good
4458,33.0413978668296,32.86984922364633,0.5130671314395688,36.48673427447643,99.62703852269033,25.0377538068036,0.7195218624222919,bad
4184,75.34860274561606,32.2813108942473,0.9274486641154054,32.76248123230259,58.87773453611193,66.20127370734971,0.33381497455404435,good
2636,63.36666147329394,74.77243544891031,0.25848592419753524,43.85595786536585,80.44105209303804,57.81050509322249,0.32919551778920214,good
4696,19.199139780267963,69.54213205222084,0.2925613348194132,15.03779276942406,90.65889184914295,79.30942906920828,0.9983755490300071,bad
3999,92.68754700346719,78.12783348765525,0.11172661098137537,44.289897924390246,94.94845500104034,40.65848199919756,0.26913336208641586,good
4152,81.10761734116781,36.322052037168355,0.11277104445619046,40.527153429082354,83.0759614564061,23.705743177411982,0.2332537835399467,good
1698,12.072034430887376,32.1342520221329,0.8464524642626613,38.66723718744585,57.016475405028174,64.06100212011773,0.18881670498392855,good
3160,68.62304898894214,60.51475736685471,0.7589103461586603,30.256505513371582,59.57692909413679,51.30400513119474,0.6218248106501165,bad
1001,79.41220016677642,53.25571388896617,0.41953695080676245,16.080987243677004,41.24548192743785,32.792235883348106,0.6650774434018913,good
1641,43.699183274837985,57.71681620025734,0.7284800415048155,24.059656219635336,85.65315866029059,66.90373934028557,0.4287051336311938,good
3267,16.20293854304969,89.49530453221644,0.45568533367897324,40.71067945424607,42.56437636371708,32.22532915099663,0.581872001960321,good
2589,16.958895893990853,88.24499746024021,0.9576071163980447,6.4300317960796,91.87914127616475,35.63969928997619,0.8095595778504213,good
1854,19.382226944662854,86.53892338039157,0.9703474132834313,40.192284616869124,47.11963686847233,25.551713262003148,0.8362937514895735,bad
2759,85.63956687823806,77.03056060606043,0.4535143982284091,15.803183321940493,50.312590728155456,43.965936741851266,0.9621208681440835,good
4296,91.96175784301417,51.29048161541343,0.8687997157067813,11.493914032472137,68.59158824993423,45.13575343624514,0.8418411873305871,good
3432,21.052970366116043,54.7278558157663,0.7957801375277196,10.206559318113598,84.27282491012454,50.8737074208979,0.608357293045684,bad
4474,31.231543113557308,62.97696262313547,0.3789999434546104,6.2262505377866795,48.34013231194466,62.53785602742665,0.2616912692531614,good
2661,24.896845933056078,79.8320673842904,0.3088358460109954,28.56139183496538,66.4042645039899,74.36605572082556,0.18978720193255816,good
2153,26.768879154470863,34.12276995109607,0.5124111853535505,14.821694271217826,68.97107646460628,28.26404593326852,0.1490607009197733,good
2076,85.37417101022429,55.457813153093284,0.8032139565529656,49.52442946008342,52.73713850011548,23.260885900919423,0.6998732486068453,good
2707,39.89317713894451,34.95705980755612,0.9641510062558709,30.84965401424926,46.933502600837905,21.111874015659996,0.8267826298581938,good
3777,38.029983764107705,60.879455194410696,0.7872211619799153,11.204837121020468,90.18525537913837,28.617282684128973,0.5578155556156711,good
2695,30.465605878940135,83.93404944037412,0.869686286516533,35.99431433651144,70.14793898576593,59.47696914689756,0.14924275735027595,good
2733,64.71049544148329,76.94909547383628,0.6427578755534649,45.39846049293764,40.86287415904918,63.6486246797898,0.5819235171322044,good
2439,44.137512854699395,43.6705450525866,0.8518670477579133,38.533077291632644,88.17887807854623,67.19034281168733,0.9421743353720954,good
3294,76.982468665896,88.55945097592755,0.8059787722030759,8.439793746775145,98.84762832487509,34.62249271426056,0.6378518718392144,good
1835,28.502182753807375,70.04102388278571,0.43928698773365205,45.31478815366968,76.35557172485484,38.3536887956912,0.8284847396165333,good
4510,80.90108998430432,30.625661963844184,0.596791271908649,40.72682236369842,70.22250322504425,48.98807873392997,0.8201373835525755,bad
1202,64.33493785571251,45.32480908111317,0.8242778097907254,12.123675504752645,92.70495178269769,23.790985811613588,0.9389161898025875,good
4255,20.284057005011896,45.642797995195,0.14145106077096076,7.330364992976759,97.15100738107591,56.66849139267477,0.793205889084886,good
1122,47.30541257832649,34.1552583771516,0.8272713541202469,30.078975889143884,85.27221495414763,79.02410202054546,0.7729304626117806,good
1400,87.71663265516612,87.58959108455574,0.2600993116441211,12.02161151029896,66.72717578405727,41.64837868268015,0.31069239847357655,bad
1766,93.06642086186363,58.695317674555426,0.5632152554092951,42.55659286678724,75.53328395988643,65.17084850548304,0.1539326397889733,bad
1293,51.91301100869319,83.74887584231291,0.8274478956003438,21.12505955022532,82.05612190107996,50.00203493417648,0.565839518548427,good
3327,53.27532802801662,49.3329302066777,0.32843897034102537,46.08016001314589,51.656414260108086,27.668710661622963,0.2119907871520797,good
4908,92.6609252445371,37.514014225969625,0.3212266953755377,30.45596774634526,66.83206193298628,54.934246928155176,0.9659762886501921,good
3931,62.83614017229105,58.460166594372836,0.46248795861602665,13.220257290785066,89.7892758830371,37.9924561066439,0.36093228636972574,good
4681,12.956200321909451,36.83739808285903,0.9051785178198711,11.281949031191004,79.28352090990657,22.064192507207494,0.8676497830458638,good
1197,92.1474516591216,59.16093017865239,0.1003985032934871,30.941259690098924,64.67224403271125,58.09578380706463,0.44886216268221346,bad
4029,32.34037984814367,85.21783087316447,0.9112447869777415,39.284762533809975,79.80175204088088,71.53594095948365,0.3908748248716397,good
2930,61.98687586823925,61.246088510052765,0.23842632217744703,40.167754148398195,47.09334472434759,40.68618601399245,0.941642715138959,good
4582,24.896198568517644,66.98998361370501,0.9910777384607339,17.409083199857655,64.08985663389258,43.417732832766234,0.42699031487760164,good
3799,13.049124422193549,39.3983062184285,0.9593622937346212,14.191104151047536,87.58771227778338,73.46130097803268,0.4512591177968228,good
3191,38.03258540194817,32.62413755279817,0.545207670632155,5.7540337021572086,53.23052722819888,68.81652880204135,0.19548260165161824,bad
1608,80.24461367914789,36.64847773078842,0.5614482230313653,35.563961804052624,51.15769045344506,62.89716941310663,0.7034019987542584,bad
4272,34.98284553664763,65.91189454106194,0.5333944062482688,8.445571629509255,97.04911959498588,34.927823825188874,0.35995547302976216,good
2147,29.808749267298737,35.70070193953828,0.6718992810935703,23.934254079466662,52.593857775173845,74.61299929799867,0.6270437510555564,good
1186,29.141270590710366,52.55957339647868,0.18164953201143794,32.07569738082333,55.655114779010084,29.26494545235278,0.6322165336478885,good
4397,56.365631416613134,63.00551642748936,0.12935615350740987,47.16990252138547,98.17695633426027,57.60623116503331,0.7472797260361903,good
3511,97.79871841144806,53.31916791779082,0.15193263557430897,19.03109616300959,84.08251421590154,21.728070832791122,0.7707173375551971,good
4420,51.30900892153117,39.82102808791809,0.4999288143173629,16.239747310093392,81.97579198141169,58.62318837949675,0.5630071909613855,good
2794,60.15748320010431,46.427478450846394,0.34799314529753506,34.437206942874425,91.17558303127487,36.62866111240159,0.3978927528430627,bad
1659,87.45688161016605,85.69905197091461,0.6598356061338944,32.865756442411175,46.94938493420766,46.980618631023205,0.8537058053512605,good
3811,58.15627470402928,70.55893653518132,0.9931980604373011,19.944940248865606,82.35737419480043,40.71587312342319,0.3788790844676363,bad
4002,26.601658427697046,59.7628703207932,0.4476908557688193,46.7645825979404,70.22131655969433,30.365405374772592,0.5567581850223984,good
2955,36.96363205898294,30.76289339921361,0.616457128694062,43.01880473703348,89.74903841704838,57.31884740563245,0.4611273248833553,bad
3450,37.89432336417498,89.54492402936822,0.47404350631660197,15.079214563928652,70.48850311991166,72.91853330843645,0.8695705473727193,good
2369,45.75863039118381,70.28729609367859,0.8625445009496734,15.761414544553544,77.21448125613472,77.5450545369442,0.4887266780312459,good
2986,48.41100148030745,49.0153486406967,0.9120127631160143,28.053515609918627,68.66452758397216,31.540781789234906,0.44748926995373584,good
2534,81.98038198668425,82.75611959987029,0.8896200509847341,39.81074457788242,68.68953541335065,63.042366443778405,0.7208413236078737,bad
1146,41.44482991443997,45.50589721750909,0.9769350148113318,6.981817072480897,86.0781986837099,59.860361996340934,0.6421969988752985,good
4219,52.14086455972414,62.64099475096509,0.12476726662637377,36.2000819180618,77.713984038837,40.60266737447435,0.19652215014626145,good
3911,66.2478388345947,68.16424582378951,0.8558345459309779,34.17061538219436,77.99579209656463,21.14595196122355,0.5573519257095669,good
2734,43.99533526961524,43.26380228722371,0.7765949557351839,15.41660431608447,67.01694902989155,61.387474838771965,0.7619305494999229,good
2843,85.29083319630996,88.70383672803575,0.3058249684603283,35.66088559586069,71.86656978025165,76.72969163357001,0.9928672881322206,good
1488,62.87082438106669,74.89151435873985,0.9606880840487748,47.308243606343716,84.74305997228724,57.92720731493908,0.6662321505732872,bad
3976,36.46402112988744,63.46879353066419,0.23336013540695094,7.105363023729583,89.5564551467151,46.11756345125805,0.433263759797186,good
2959,74.26532798108454,40.835675890518054,0.7115949344205176,19.384342488142813,81.79368412864277,51.5092336466977,0.3035364398219066,good
2663,57.48829571303072,33.23149241988157,0.30240119513432123,24.717952249985988,95.44437933074099,31.977728459595053,0.8855472107379883,good
3598,58.10103021315222,49.203589951259005,0.4882425838966672,45.46671615161103,89.21944528883205,65.03264982522425,0.8331086909021524,good
3385,53.29791535488273,75.19124015480418,0.747243907250112,48.30176509741205,73.71182738857111,64.78518980059094,0.3105305387014464,good
3919,54.73107539391241,46.15987789812151,0.606992177829742,24.985186092334953,80.2843643586242,28.731038023245496,0.28056888113191614,good
1640,78.88206529596165,62.373373229730305,0.4847516481953006,38.7512785463986,95.57849661527176,72.67870294997954,0.7436230991300581,good
2802,19.268333139818395,73.67683060384459,0.3937045878387885,28.924746069401735,77.1500826545835,36.15138436839831,0.3834568557268835,good
3520,40.09265301794339,36.476622878787865,0.8556936901379113,29.20023206336194,89.48841687878985,78.9353636561969,0.37575891852576204,bad
2969,16.79530274235003,71.11788096695241,0.22943291528333234,17.514478177986042,81.32863021539922,42.974180842234745,0.23706122236088975,good
3198,77.79215986727057,35.512253262602684,0.48709258887682005,14.763031063874578,73.116181663628,30.67304352406998,0.33757796773884696,good
2438,34.50716692482695,87.90778452761978,0.9133818145976279,17.960240566581852,54.51029172492119,41.103206680739135,0.48475680183338465,good
4369,90.76873688369957,59.303647803896375,0.8612645954139709,30.03476032656857,65.5598511681057,46.41081972183159,0.759554503545174,good
2634,57.39206199933644,39.04056646259264,0.46084758622574207,6.311983370994005,98.06456949002293,24.15846638229769,0.40267728497237476,good
1262,82.06747943375089,50.543018162012785,0.7867975272411775,45.82620249603826,79.465922996356,54.69310287339737,0.39574390553185845,good
2787,98.10382920543651,54.804986957715684,0.8408447476379733,12.03276692973993,73.86372282033938,55.857946392134025,0.35642192729719224,bad
3191,85.58099735109136,75.49110066459224,0.8999986816032668,14.903990459212395,95.97739753169364,64.33582732096833,0.5304553007599387,good
3393,88.02943840103711,74.60542716459656,0.5900551921443052,28.322427940144085,75.19070686224693,21.7501935374446,0.2625730281471838,good
1623,46.71860458283602,66.71643032023985,0.28401479744924063,36.95516448517757,71.56495110504417,52.474292866029806,0.537067660628913,good
2016,59.655033573340575,36.35584275350958,0.3297781688535385,9.307807463497879,85.5586513090123,23.174445996239864,0.7337580005752209,good
4643,32.84997076389739,39.09416229526042,0.36612520663744386,19.2962613896223,82.75993713919266,62.068653197999204,0.12681145362935997,good
1880,27.650178972410753,35.625415238733396,0.634422232728654,48.59035725084607,51.58960050450597,23.343679142059067,0.10880144227518568,good
3049,55.495709119543044,64.630366997253,0.1295286617157476,16.805433505142556,68.27849647444727,74.70367090049797,0.1676106191390583,good
3944,63.55440817303786,82.62830649068424,0.6724382219019714,19.08725652784161,68.35092656917512,62.1249540130698,0.5820940555553009,good
2327,40.53441213065719,56.02803073528631,0.4279188145854088,42.642432077811506,62.69347091460069,50.44338590510942,0.869009574866863,good
3301,61.24991659871503,39.650890437464774,0.36571762224067794,7.259649426070487,71.03760892913519,46.490235396870496,0.10439601941822675,good
4723,89.87144342621527,63.48253950893802,0.8915469136553137,25.90759259640369,64.78644386362865,27.840357824795742,0.9429951741262129,good
1452,60.10494263050295,78.70513301194259,0.514002156022719,22.08275440032516,51.96072936827099,37.45996337387979,0.19565066041348222,good
4108,74.8731786679456,74.50272369077581,0.1855477409794235,19.2464041958893,64.74198923648086,72.13754630125378,0.8577851752524036,bad
2183,82.47834706221145,82.8870467805013,0.8440720912236224,17.8564817320144,44.3366168543906,74.26716869374962,0.5345692884846521,good
4062,98.98559037598984,46.67412583493207,0.14287713169285596,9.111834718718413,74.5471517664647,20.044862502231865,0.6934216485509596,good
3056,64.28776619592816,41.63723203606649,0.754074301751377,19.167162320824197,91.21927293646672,55.648183488653075,0.5596146860024642,bad
4304,82.61651340663273,82.78898915651632,0.7965155995935986,6.937358122205086,83.51722506127331,63.15803654150682,0.5293434026614192,good
4170,96.63843866993872,69.45361876668139,0.41734234533597236,40.143373863999585,61.62364240324668,57.124818947456376,0.8514094855279523,good
2682,94.9968753019546,48.65573580045325,0.842309070650008,22.920250728110524,45.22427233463849,24.900785891981236,0.7802977416110347,good
3863,22.697366389994222,74.54088303435054,0.5640934652708081,24.975672454396022,52.12896395351625,33.06349392793413,0.5350620128707038,good
3255,46.57530774461698,78.90710306882207,0.5169642879455172,45.21175639025592,72.72942042969015,35.02041604288316,0.20047233645645546,bad
2154,39.15910549961197,66.89869442046793,0.1408629533218233,34.612474273754934,52.42342500298197,69.90347787830538,0.20386266338296732,bad
1403,17.82325134553144,71.27304659279491,0.36102627428401535,5.362659650395391,72.63838667709805,47.791966178535226,0.8213855146471679,good
3199,66.99166974198644,52.51559426655998,0.9379089737967699,47.442867033257826,53.89594148583394,49.20969271647421,0.5764515592127801,good
3101,76.23141518764021,62.32174004058235,0.45264156695515,15.671500968997005,90.93543216856438,76.09358279327051,0.5334302261974264,good
4191,86.33152859201951,61.44955024356973,0.5920304685010915,9.842638314193648,63.83628837042758,58.22515333128293,0.7125101572246436,good
2696,21.049920069643765,80.88286746784631,0.5788195110858266,39.5657680271397,54.733037556669466,73.92006209315983,0.8729574250728342,good
4991,88.87996682877645,80.39783881693096,0.631387980840424,27.52147921400232,88.7395708148237,47.390531320491974,0.6659858299719746,good
1627,67.86330072528278,79.96082816082259,0.15519786007895436,24.51967547081079,60.570337888327046,28.966175511097653,0.7865631121118312,good
1586,73.35515216246586,30.661896855747948,0.4259586293188554,16.22763858572338,46.68926127032692,75.79613564444514,0.7887434717052613,good
2648,91.95616031862735,74.9727290681333,0.7508154464942988,29.63621704380434,74.2245694842185,47.522306940052296,0.4206353039136632,good
2443,66.2285143938926,75.5205834066603,0.28050422596568464,17.347307234116435,74.89385226627932,30.89788531272931,0.3466748760768962,good
2445,40.22792714348516,70.70272937130851,0.2832205397917244,45.57123523791804,82.88174051414404,38.143744418235336,0.8210476604576428,bad
1103,84.25965982803937,75.37587947348715,0.10908154602012227,14.684201587993675,54.41316599250314,23.048155381336535,0.4394609126058192,good
4923,42.67532909755815,80.51822228980252,0.49373373394738873,44.79598177050891,66.62628034553471,48.09803548738311,0.9130024058704347,bad
1253,13.080529973847622,58.21914324610714,0.8944609426060798,30.173244157731062,56.942075142559375,71.1876903146142,0.1627216270571077,good
4298,84.75890559087247,60.12301280930683,0.14671084922857813,42.28196602528585,44.857224166941286,76.01482736040137,0.1523957608678057,good
4183,41.067293039314805,37.48284341468343,0.2720068385464024,37.07806981374297,92.5968296209535,75.95613245021863,0.9343037440912675,good
3557,79.64510708812062,53.12255298284171,0.3790760845084796,36.35128001465368,83.73218826930048,27.513801537724802,0.6836094227632914,good
2496,42.64821051993509,68.60191079470707,0.7585522629077915,19.595561346277506,58.08778356752804,42.92323295066342,0.44163942080349905,good
1098,87.49612179772494,76.82398656883647,0.6765720335223279,15.525361916249157,75.96237957231918,21.693725579042383,0.7795543733345646,good
3200,29.755947257286284,43.032545861472634,0.47434951412366955,14.489880245635465,52.075827288068346,71.30992069828837,0.7050941289942771,good
2884,97.7092538678983,38.26937394955412,0.7831620453325381,43.57362456768149,93.41419730774626,41.52534572127642,0.5780809421376366,good
3961,80.17828973092277,69.78252027002954,0.6486679104912118,41.9192069116559,46.894380601714616,57.86702167353409,0.18898600839638624,good
2919,20.281413332835715,30.112793011494638,0.9064367196914972,24.82580876055383,40.230228730468056,62.89390628463732,0.8309616285634763,good
1877,60.919895796990446,40.70235505843979,0.8362240742248237,10.958207607340457,70.12049186435092,45.79068018458932,0.8794208716125622,good
1337,98.68305810175612,31.744282820637224,0.3275322454802805,22.201351338985628,74.98766940717215,38.38654019301458,0.25495181969738423,bad
4777,52.39589074244329,40.013107071292254,0.3442947198707802,32.87045543616101,74.73791921774827,77.73277460695668,0.86546048677936,good
3869,26.389642493942493,40.879156795530314,0.21282082821314707,25.448141951597876,43.27071564626958,77.86929350143126,0.8900625799149078,good
4234,53.630053043531156,53.26041568502365,0.4032682531457109,40.108517081734774,58.84262841510595,37.36618208180131,0.5944857510596644,good
4791,56.12118902937294,54.13962748119336,0.9995895268471848,49.89302700131235,69.9519368104799,48.777505804667484,0.6905611326004183,good
1956,76.7518249805799,82.45574823661427,0.4651760517535549,13.600943980200357,52.99475113763445,78.37064951960134,0.44401358801304225,good
2704,72.8961267844814,60.606582749929515,0.29843959122019575,25.68428688468076,92.35755312915379,20.292104459330194,0.35361248275833945,good
1160,46.22950392372825,73.40428593673718,0.7862345960279977,24.39427558643699,45.22655736768604,44.76069490274895,0.7497848322564803,good
2603,29.622079674467784,36.24824147521725,0.5882239031163905,18.70216397370279,69.24306650032257,26.027452980858108,0.8756876341142273,good
3848,68.05487509923965,43.52632532782163,0.2346413045742573,13.914298252413031,81.48496345078912,50.54947793375616,0.6886697976601728,good
1397,47.95335410979536,72.17660645872061,0.44262071304477923,7.956145242034665,55.70506600806895,21.48019727242923,0.5604315495818943,good
2300,21.904859001279736,33.16823762811168,0.473022743985409,44.92036927506643,77.4544442198511,44.41390588343767,0.24303229015975442,bad
1815,91.0515071112747,59.19585973462519,0.7784467305122967,23.893191395884294,89.76310900854247,33.24194448712011,0.14811284134433636,good
4987,72.2099671848689,65.96213793977603,0.11860423200271403,27.3602983325022,51.42021850570285,51.99850174752444,0.5011226112220718,good
2527,71.48654708009332,66.12873864314886,0.3421176821184794,46.26239216904121,95.03323550949176,79.75961894604198,0.14441460732767916,good
2919,84.03254883205065,31.375968676082522,0.5658366711839699,39.93307148821765,73.21351195974148,68.03216630760485,0.6124011687165026,good
2415,57.6695510789573,49.32648025375113,0.34196206820755903,10.87255688527329,57.95392025806363,70.73852549746528,0.44445627218599415,bad
2158,83.35489855622114,68.18943906294925,0.665590642677099,30.443898542348407,65.85149652293624,58.11589924154485,0.7814702077137725,bad
2218,54.82816781599052,38.93998416895461,0.533680731347155,24.901352443380162,58.731513027183276,22.493590896335512,0.37508364715256515,good
1400,16.045785992413908,71.7249388996832,0.42553922937362254,40.87449826604433,83.50666959599897,32.40786056264865,0.6336844308706889,good
1639,46.472327922491985,74.75551252882047,0.954287764183461,37.59046464253772,87.77803980490793,75.5038733868233,0.5839151695795904,good
4104,54.771840458190155,88.91815142676872,0.6689435492678116,36.06825748599824,89.97624353911966,41.96678707572507,0.10424118297001705,good
3735,74.81823234690663,42.590519691384564,0.2169472350411471,20.32451759659536,99.14609497514448,26.218203588847736,0.16515045843787932,good
1459,19.592085711580694,79.50784005996691,0.6040825276990559,41.22336786796645,87.477057549801,62.14432195197212,0.36133139123741853,bad
1954,22.60166847944041,61.217794615119246,0.8026586678808109,7.357608301768755,76.0830442413138,37.967463436055276,0.8940115729186886,bad
4954,33.73154223711548,52.407755768650404,0.7376407277435176,12.183120564447526,60.35321790350703,36.1314147742503,0.23231345940980072,bad
1469,33.9848554033794,37.34260543951068,0.25488030636573344,20.103047284006028,72.67572692264497,79.87864733349562,0.7398048974144874,good
4446,75.89661206131561,74.13033638925225,0.975177999136093,8.456334848117658,42.464090367424326,71.48833550159927,0.9760299095370586,good
2045,32.565759450543794,44.151455948621226,0.5039322811719454,15.574742489061123,84.68950453179478,44.47626910207046,0.8115107974220397,good
3797,66.97882570217028,52.28532011238275,0.24312250336623517,42.35679423490632,66.75733270552611,78.81567246898994,0.31865082551833956,good
2693,54.48464651244443,33.752533613842104,0.26217617871533316,47.67131920055357,41.20139378393126,59.00679340515282,0.9175287343717735,good
3085,61.59649403614606,78.08201494917114,0.18841149297017246,18.707106009838572,43.75041649062465,64.5213471127856,0.1837964408575511,good
3277,85.42962668604662,75.9953114382986,0.8231662975914409,16.90321117949772,63.2479878293054,21.890782584932694,0.5213277476836622,good
